obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""978.6606""","=""0.0019""","=""""","=""4.02e+04""",C,"=""3.7526285""","=""5.01915758""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""979.1964""","=""0.0019""","=""""","=""8.0e+04""",C,"=""3.7533216""","=""5.01915758""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.12s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""987.2858""","=""0.0020""","=""""","=""2.81e+02""",C,"=""3.61697081""","=""4.8724352""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""987.2907""","=""0.0020""","=""""","=""3.12e+01""",D+,"=""3.61697701""","=""4.8724352""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""987.3384""","=""0.0020""","=""""","=""3.54e+02""",C,"=""3.61697701""","=""4.8723744""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""991.6019""","=""0.0020""","=""""","=""1.92e+05""",C,"=""3.7526285""","=""5.00262826""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""992.1520""","=""0.0020""","=""""","=""3.83e+04""",C,"=""3.7533216""","=""5.00262826""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""992.1523""","=""0.0020""","=""""","=""2.30e+05""",C,"=""3.7533216""","=""5.00262788""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""996.128""","=""0.003""","=""996.1256""","=""0.0020""","=""7*""","=""1.27e+06""",A,"=""3.61697081""","=""4.8612940""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",,"=""c30""","=""L6096""",
"=""996.128""","=""0.003""","=""996.1256""","=""0.0020""","=""7*""","=""8.45e+04""",B+,"=""3.61697081""","=""4.8612940""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""996.1306""","=""0.0020""","=""""","=""1.18e+06""",B+,"=""3.61697701""","=""4.8612940""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""999.2856""","=""0.0020""","=""""","=""5.6e+04""",C,"=""3.7526285""","=""4.99301675""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""999.8443""","=""0.0020""","=""""","=""1.11e+05""",C,"=""3.7533216""","=""4.99301675""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1017.707""","=""0.003""","=""""","=""2.70e+05""",C,"=""3.7526285""","=""4.9705650""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1018.286""","=""0.003""","=""""","=""3.23e+05""",C,"=""3.7533216""","=""4.9705650""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1018.286""","=""0.003""","=""""","=""5.4e+04""",C,"=""3.7533216""","=""4.9705650""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""1028.918""","=""0.003""","=""""","=""1.42e+05""",B,"=""3.7526285""","=""4.9572937""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1029.511""","=""0.003""","=""""","=""2.83e+05""",B,"=""3.7533216""","=""4.9572937""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1056.600""","=""0.003""","=""1056.602""","=""0.003""","=""1""","=""4.96e+05""",B+,"=""3.7526285""","=""4.9257310""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1057.228""","=""0.003""","=""1057.227""","=""0.003""","=""3*""","=""5.92e+05""",B+,"=""3.7533216""","=""4.9257310""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""L6096""",
"=""1057.228""","=""0.003""","=""1057.227""","=""0.003""","=""3*""","=""9.88e+04""",B+,"=""3.7533216""","=""4.9257310""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1067.1607""","=""0.0023""","=""""","=""6.04e+02""",C,"=""3.61697081""","=""4.7784663""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1067.1664""","=""0.0023""","=""""","=""6.72e+01""",C,"=""3.61697701""","=""4.7784663""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1067.2519""","=""0.0023""","=""""","=""7.48e+02""",C,"=""3.61697701""","=""4.7783733""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1074.067""","=""0.003""","=""""","=""1.29e+05""",B,"=""3.7526285""","=""4.9066561""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1074.644""","=""0.003""","=""1074.6449""","=""0.0023""","=""10""","=""7.32e+05""",A,"=""3.1913531""","=""4.3447597""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1074.712""","=""0.003""","=""""","=""2.57e+05""",B,"=""3.7533216""","=""4.9066561""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""1074.929""","=""0.003""","=""1074.9303""","=""0.0023""","=""9""","=""7.24e+05""",A,"=""3.1913531""","=""4.3444534""","=""2p6.4s""","=""2S""","=""1/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""L6096""",
"=""1083.487""","=""0.003""","=""1083.4846""","=""0.0024""","=""8*""","=""2.23e+06""",A,"=""3.61697081""","=""4.7609672""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,"=""c30""","=""L6096""",
"=""1083.487""","=""0.003""","=""1083.4846""","=""0.0024""","=""8*""","=""1.49e+05""",A,"=""3.61697081""","=""4.7609672""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1083.4905""","=""0.0024""","=""""","=""2.08e+06""",A,"=""3.61697701""","=""4.7609672""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""1119.019""","=""0.003""","=""1119.021""","=""0.004""","=""1""","=""6.29e+05""",B+,"=""3.7526285""","=""4.8602959""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1119.721""","=""0.003""","=""1119.721""","=""0.004""","=""2*""","=""7.52e+05""",B+,"=""3.7533216""","=""4.8602959""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""L6096""",
"=""1119.721""","=""0.003""","=""1119.721""","=""0.004""","=""2*""","=""1.25e+05""",B+,"=""3.7533216""","=""4.8602959""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""L6096""",
"=""1138.145""","=""0.003""","=""1138.1441""","=""0.0004""","=""11""","=""8.80e+06""",A,"=""2.102297177""","=""3.1913531""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.4s""","=""2S""","=""1/2""",,"=""c30""","=""L6096""",
"=""1140.378""","=""0.003""","=""1140.3766""","=""0.0004""","=""12""","=""1.76e+07""",A,"=""2.104429202""","=""3.1913531""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.4s""","=""2S""","=""1/2""",,"=""c30""","=""L6096""",
"=""""","=""""","=""1148.910""","=""0.004""","=""""","=""1.76e+05""",B+,"=""3.7526285""","=""4.8314795""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1149.649""","=""0.004""","=""""","=""3.50e+05""",B+,"=""3.7533216""","=""4.8314795""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.467""","=""0.003""","=""""","=""1.59e+03""",B,"=""3.61697081""","=""4.6243143""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.475""","=""0.003""","=""""","=""1.77e+02""",C+,"=""3.61697701""","=""4.6243143""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1230.670""","=""0.003""","=""""","=""1.93e+03""",B,"=""3.61697701""","=""4.6241543""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.148""","=""0.003""","=""""","=""1.08e+06""",A,"=""3.7526285""","=""4.75941465""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.996""","=""0.003""","=""""","=""2.16e+05""",A,"=""3.7533216""","=""4.75941465""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1231.998""","=""0.003""","=""""","=""1.29e+06""",A,"=""3.7533216""","=""4.75941304""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""1267.917""","=""0.003""","=""1267.914""","=""0.003""","=""(10)*""","=""4.70e+06""",A,"=""3.61697081""","=""4.5945630""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""7/2""",,"=""c30""","=""L4740c73""",
"=""1267.917""","=""0.003""","=""1267.914""","=""0.003""","=""(10)*""","=""3.13e+05""",A,"=""3.61697081""","=""4.5945630""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1267.922""","=""0.003""","=""""","=""4.38e+06""",A,"=""3.61697701""","=""4.5945630""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1269.4185""","=""0.0005""","=""""","=""1.93e+03""",C',"=""4.11635883""","=""[5.09279242]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.18p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1269.4242""","=""0.0005""","=""""","=""1.93e+03""",C',"=""4.11635883""","=""[5.09278808]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.18p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1277.1506""","=""0.0005""","=""""","=""2.33e+03""",C',"=""4.11635883""","=""[5.08688097]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.17p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1277.1576""","=""0.0005""","=""""","=""2.33e+03""",C',"=""4.11635883""","=""[5.08687564]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.17p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1286.5906""","=""0.0005""","=""""","=""2.78e+03""",C',"=""4.11635883""","=""[5.07976007]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.16p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1286.5992""","=""0.0005""","=""""","=""2.78e+03""",C',"=""4.11635883""","=""[5.07975362]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.16p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1290.794""","=""0.003""","=""""","=""2.97e+05""",B+,"=""3.7526285""","=""4.71289256""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1291.726""","=""0.003""","=""""","=""5.92e+05""",B+,"=""3.7533216""","=""4.71289256""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1298.2936""","=""0.0005""","=""""","=""3.48e+03""",C',"=""4.11635883""","=""[5.07107584]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.15p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1298.3042""","=""0.0005""","=""""","=""3.48e+03""",C',"=""4.11635883""","=""[5.07106803]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.15p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1313.0664""","=""0.0005""","=""""","=""4.45e+03""",C',"=""4.11635883""","=""[5.06033472]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.14p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1313.0800""","=""0.0005""","=""""","=""4.45e+03""",C',"=""4.11635883""","=""[5.06032492]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.14p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1332.1214""","=""0.0005""","=""""","=""6.0e+03""",C',"=""4.11635883""","=""[5.04683185]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1332.1391""","=""0.0005""","=""""","=""6.0e+03""",C',"=""4.11635883""","=""[5.04681945]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.13p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1357.3578""","=""0.0005""","=""""","=""7.9e+03""",C',"=""4.11635883""","=""[5.02953221]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1357.3818""","=""0.0005""","=""""","=""7.9e+03""",C',"=""4.11635883""","=""[5.02951609]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.12p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1391.9071""","=""0.0005""","=""""","=""1.10e+04""",C',"=""4.11635883""","=""5.00686591""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1391.9404""","=""0.0005""","=""""","=""1.10e+04""",C',"=""4.11635883""","=""5.00684459""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.11p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""""","=""""","=""1441.2823""","=""0.0006""","=""""","=""1.64e+04""",C',"=""4.11635883""","=""4.97635910""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""T817""","=""""",
"=""""","=""""","=""1441.3307""","=""0.0006""","=""""","=""1.64e+04""",C',"=""4.11635883""","=""4.97633022""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""T817""","=""""",
"=""1476.754""","=""0.003""","=""1476.749""","=""0.004""","=""(10)""","=""2.18e+06""",A,"=""3.7526285""","=""4.59197449""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1477.969""","=""0.004""","=""""","=""4.35e+05""",A,"=""3.7533216""","=""4.59197449""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""1477.975""","=""0.003""","=""1477.974""","=""0.004""","=""(10)""","=""2.61e+06""",A,"=""3.7533216""","=""4.59197201""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1516.0844""","=""0.0007""","=""""","=""3.38e+04""",B,"=""4.11635883""","=""[4.93392762]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1516.1605""","=""0.0007""","=""""","=""3.32e+04""",B,"=""4.11635883""","=""[4.93388658]""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""1637.387""","=""0.003""","=""1637.386""","=""0.005""","=""(1)""","=""5.85e+05""",A,"=""3.7526285""","=""4.50962989""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1638.886""","=""0.010""","=""(1)bl""","=""1.17e+06""",A,"=""3.7533216""","=""4.50962989""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1639.389""","=""0.005""","=""""","=""4.40e+04""",B+,"=""4.11635883""","=""4.8724352""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1639.521""","=""0.005""","=""""","=""4.33e+04""",B+,"=""4.11635883""","=""4.8723744""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.109""","=""0.006""","=""""","=""4.70e+03""",B+,"=""3.61697081""","=""4.3447597""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.123""","=""0.006""","=""""","=""5.22e+02""",B+,"=""3.61697701""","=""4.3447597""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1703.840""","=""0.006""","=""""","=""5.65e+03""",B+,"=""3.61697701""","=""4.3444534""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""1846.539""","=""0.003""","=""1846.531""","=""0.007""","=""(40)*""","=""1.40e+07""",A,"=""3.61697081""","=""4.2882316""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""7/2""",,"=""c30""","=""L4740c73""",
"=""1846.539""","=""0.003""","=""1846.531""","=""0.007""","=""(40)*""","=""9.35e+05""",A,"=""3.61697081""","=""4.2882316""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4f""","=""2F*""","=""5/2""",,"=""c30""","=""L4740c73""",
"=""""","=""""","=""1846.548""","=""0.007""","=""""","=""1.31e+07""",A,"=""3.61697701""","=""4.2882316""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1859.6365""","=""0.0010""","=""""","=""3.62e-01""",A+,"=""3.61697081""","=""4.28350081""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6365""","=""0.0010""","=""""","=""3.24e-09""",E,"=""3.61697081""","=""4.28350081""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""3/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6486""","=""0.0010""","=""""","=""9.64e-01""",A+,"=""3.61697081""","=""4.28349647""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6486""","=""0.0010""","=""""","=""4.14e-08""",D,"=""3.61697081""","=""4.28349647""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4d""","=""2D""","=""5/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6538""","=""0.0010""","=""""","=""8.44e-01""",A+,"=""3.61697701""","=""4.28350081""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6538""","=""0.0010""","=""""","=""1.05e-08""",D,"=""3.61697701""","=""4.28350081""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""3/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1859.6659""","=""0.0010""","=""""","=""2.41e-01""",A+,"=""3.61697701""","=""4.28349647""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",E2,"=""c27""","=""""",
"=""""","=""""","=""1859.6659""","=""0.0010""","=""""","=""9.99e-10""",E,"=""3.61697701""","=""4.28349647""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4d""","=""2D""","=""5/2""",M1,"=""c27""","=""""",
"=""""","=""""","=""1872.058""","=""0.007""","=""""","=""8.65e+04""",B+,"=""4.11635883""","=""4.7784663""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1872.321""","=""0.007""","=""""","=""8.53e+04""",B+,"=""4.11635883""","=""4.7783733""","=""2p6.5s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1905.6645""","=""0.0010""","=""""","=""1.22e+03""",C+,"=""4.28349647""","=""[4.93392762]""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1905.6772""","=""0.0010""","=""""","=""1.36e+02""",C,"=""4.28350081""","=""[4.93392762]""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1905.7975""","=""0.0010""","=""""","=""1.44e+03""",C,"=""4.28350081""","=""[4.93388658]""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""1927.954""","=""0.007""","=""""","=""3.80e+04""",B+,"=""4.28349647""","=""4.9264080""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1927.954""","=""0.007""","=""""","=""5.70e+05""",A,"=""4.28349647""","=""4.9264080""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""1927.967""","=""0.007""","=""""","=""5.32e+05""",A,"=""4.28350081""","=""4.9264080""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1944.321""","=""0.011""","=""""","=""9.55e+03""",B,"=""4.2882316""","=""4.9257310""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""1944.321""","=""0.011""","=""""","=""9.10e+03""",B+,"=""4.2882316""","=""4.9257310""","=""2p6.4f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""1944.321""","=""0.011""","=""""","=""4.55e+02""",C+,"=""4.2882316""","=""4.9257310""","=""2p6.4f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""2023.108""","=""0.012""","=""""","=""7.43e+04""",B,"=""4.3444534""","=""4.9572937""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2024.119""","=""0.012""","=""""","=""1.48e+05""",B+,"=""4.3447597""","=""4.9572937""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2105.214""","=""0.009""","=""""","=""1.61e+03""",B,"=""4.28349647""","=""4.8724352""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2105.229""","=""0.009""","=""""","=""1.79e+02""",C+,"=""4.28350081""","=""4.8724352""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2105.447""","=""0.009""","=""""","=""1.89e+03""",B,"=""4.28350081""","=""4.8723744""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""2132.960""","=""0.013""","=""""","=""2.79e+05""",A,"=""4.3444534""","=""4.9257310""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""2134.085""","=""0.013""","=""""","=""3.34e+05""",A,"=""4.3447597""","=""4.9257310""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
